tx,block,log_index,timestamp,timestamp_utc,main_account_transaction,direction,a0in,a1in,a0out,a1out,net_MOO_to_pool,net_mCELO_to_pool,pre0,pre1,post0,post1,pre_mCELO_per_MOO,post_mCELO_per_MOO
0x47e4b373c1364aa4700ff4c038c97d7994ec09c92ce26e35f6047c186e140438,15688411,83,1666110049,2022-10-18T16:20:49+00:00,True,buy_MOO,0,492863289330953859816982,128610639694356387866889,0,-128610.639694356387866889,492863.289330953859816982,481547019350138113329452,1348469444777885824695756,352936379655781725462563,1841332734108839684512738,2.80028614152297123517297079491676981577063121706043391682651,5.21718031987716452515189622683736649062114374429136781588180
0x82ca23145223a6ba147fc48fb12eeb6fc5d05d7e94f463783f7c6f838391ed50,15688411,93,1666110049,2022-10-18T16:20:49+00:00,False,sell_MOO,26644988139621576008,1,0,138584241570107889782,26.644988139621576008,-138.584241570107889781,352936379655781725462563,1841332734108839684512738,352963024643921347038571,1841194149867269576622957,5.21718031987716452515189622683736649062114374429136781588180,5.21639384670594340830543451077441664031103356967109603135577
0x2411f0a0d0422cd68b6ea91e7c18288c98f4b7699f7fdffe14c932cb454ba93f,15688411,158,1666110049,2022-10-18T16:20:49+00:00,False,sell_MOO,530671896034347351,0,0,2759884895278042033,0.530671896034347351,-2.759884895278042033,352963024643921347038571,1841194149867269576622957,352963555315817381385922,1841191389982374298580924,5.21639384670594340830543451077441664031103356967109603135577,5.21637818480990594038982415964032064025631857106973686859567
0x2411f0a0d0422cd68b6ea91e7c18288c98f4b7699f7fdffe14c932cb454ba93f,15688411,199,1666110049,2022-10-18T16:20:49+00:00,False,sell_MOO,122888529569410776,0,0,639109723828577030,0.122888529569410776,-0.63910972382857703,352963555315817381385922,1841191389982374298580924,352963678204346950796698,1841190750872650470003894,5.21637818480990594038982415964032064025631857106973686859567,5.21637455796995699616791708130482382850019493370440104143975
0xd1df951c11ea195d86013dd126082437d66859afe79bbcfc2c936065a17662b4,15688412,10,1666110054,2022-10-18T16:20:54+00:00,False,sell_MOO,5557097935696186931718,51589907449955124,0,28454297038829922157511,5557.097935696186931718,-28454.245448922472202387,352963678204346950796698,1841190750872650470003894,358520776140043137728416,1812736505423727997801507,5.21637455796995699616791708130482382850019493370440104143975,5.05615469468817681438108207156570349166953187441818410656635
0x12ee8a7b66e3d449e9f5c073e71a2eebf232d20096b0eb349b8a7268571faa29,15688412,28,1666110054,2022-10-18T16:20:54+00:00,False,sell_MOO,3939405442335025003280,0,0,19643296707702885440157,3939.40544233502500328,-19643.296707702885440157,358520776140043137728416,1812736505423727997801507,362460181582378162731696,1793093208716025112361350,5.05615469468817681438108207156570349166953187441818410656635,4.94700742268568259231101450292851018403467208412839903027903
0x72daa5b9931b91ddda87a3c386af867e9845e39151b1f0d11475403c90e4f11a,15688412,284,1666110054,2022-10-18T16:20:54+00:00,False,buy_MOO,0,110232896439455230698,22214533485009375206,0,-22.214533485009375206,110.232896439455230698,362460181582378162731696,1793093208716025112361350,362437967048893153356490,1793203441612464567592048,4.94700742268568259231101450292851018403467208412839903027903,4.94761477726355329528284484462798450279620227248909096510417
0x920f6b5f75d902d3eabd29c46e4ae65cfad23fab01a7978124b2ceb08633507e,15688412,320,1666110054,2022-10-18T16:20:54+00:00,False,buy_MOO,0,898459701618283115,181049640155135787,0,-0.181049640155135787,0.898459701618283115,362437967048893153356490,1793203441612464567592048,362437785999252998220703,1793204340072166185875163,4.94761477726355329528284484462798450279620227248909096510417,4.94761972769545079004272595454353211576757667654420955646794
0xea9ebe96cae099329fecc46d6e33d43150bada153f7f897354f84ec6eefeb5c7,15688413,10,1666110059,2022-10-18T16:20:59+00:00,False,sell_MOO,1057093200895877014277,52169113471285567,0,5199286041961777674166,1057.093200895877014277,-5199.233872848306388599,362437785999252998220703,1793204340072166185875163,363494879200148875234980,1788005106199317879486564,4.94761972769545079004272595454353211576757667654420955646794,4.91892790933871723422675253559759836230909025892293112395602
0x2ca673e9f39967eb4b5bd35229ecb6d5efa598b9749547ecbc0154a901ed9c83,15688413,89,1666110059,2022-10-18T16:20:59+00:00,False,sell_MOO,15326791305665069,0,0,75165204209664827,0.015326791305665069,-0.075165204209664827,363494879200148875234980,1788005106199317879486564,363494894526940180900049,1788005031034113669821737,4.91892790933871723422675253559759836230909025892293112395602,4.91892749514696931532349967328405922159158605733874638174737
0xf316100f42d926479fbc625a0f4bffb67971f14ccdfc7bd83563912c2fe47039,15688413,175,1666110059,2022-10-18T16:20:59+00:00,False,buy_MOO,0,24876967122996348118,5042154454385357652,0,-5.042154454385357652,24.876967122996348118,363494894526940180900049,1788005031034113669821737,363489852372485795542397,1788029908001236666169855,4.91892749514696931532349967328405922159158605733874638174737,4.91906416735110155556689721772533056504002153721942765105224
0x830c5e2805eb94fc11834110e722538ce6ee4bb9ca2fd86150ee9def4366cf5f,15688413,213,1666110059,2022-10-18T16:20:59+00:00,False,buy_MOO,0,868670747511899851,176062821364204306,0,-0.176062821364204306,0.868670747511899851,363489852372485795542397,1788029908001236666169855,363489676309664431338091,1788030776671984178069706,4.91906416735110155556689721772533056504002153721942765105224,4.91906893979768353067169406327606451062234782660448732505298
0x904afa5b2e5233604e5ae20718f5ec0ac2d74ab0ed78182d8900fbd236e2589f,15688414,82,1666110064,2022-10-18T16:21:04+00:00,False,buy_MOO,0,563313147012500457,103587048599515798,0,-0.103587048599515798,0.563313147012500457,363489676309664431338091,1788030776671984178069706,363489572722615831822293,1788031339985131190570163,4.91906893979768353067169406327606451062234782660448732505298,4.91907189136785460243057711985450473976817113961790353264000
0xbf64c22809e00f7042680be58dd1e9f27b19be63a3e9540b5e80f9a338aad573,15688414,202,1666110064,2022-10-18T16:21:04+00:00,False,sell_MOO,23210724753504874069,0,0,113825451492246215094,23.210724753504874069,-113.825451492246215094,363489572722615831822293,1788031339985131190570163,363512783447369336696362,1787917514533638944355069,4.91907189136785460243057711985450473976817113961790353264000,4.91844467635482742271667784455560172918985911464206467426188
0x9f13cdc1aa043ae24bb3d02a9967f929e8a6bb0e6073b84ff43715839bdc62f5,15688414,242,1666110064,2022-10-18T16:21:04+00:00,False,buy_MOO,0,248758230543044353,50424867568524373,0,-0.050424867568524373,0.248758230543044353,363512783447369336696362,1787917514533638944355069,363512733022501768171989,1787917763291869487399422,4.91844467635482742271667784455560172918985911464206467426188,4.91844604293736185239709011399762028899221217675659127986685
0xc71bcb52f980e498c0ec87a30db05ffdce8f7886545611906f70dd4519000b82,15688415,167,1666110069,2022-10-18T16:21:09+00:00,False,buy_MOO,0,225239429238947279,35070256673890639,0,-0.035070256673890639,0.225239429238947279,363512733022501768171989,1787917763291869487399422,363512697952245094281350,1787917988531298726346701,4.91844604293736185239709011399762028899221217675659127986685,4.91844713706858929494555234303942672485954376709397003446968
0x1f1504245b4fa207b8cb1226ffdd81402eaf6b422a93a01064a4096b57855e9a,15688416,216,1666110074,2022-10-18T16:21:14+00:00,False,buy_MOO,0,7474030089298679878,1504439233522691868,0,-1.504439233522691868,7.474030089298679878,363512697952245094281350,1787917988531298726346701,363511193513011571589482,1787925462561388025026579,4.91844713706858929494555234303942672485954376709397003446968,4.91848805337376981104735700494192389762554231866390475177238
0x800045b377d784963cbbc1ac82d1d1be52963ad367e96cdbac665435a317ca31,15688416,343,1666110074,2022-10-18T16:21:14+00:00,False,buy_MOO,0,19806661877439594,4014900810861581,0,-0.004014900810861581,0.019806661877439594,363511193513011571589482,1787925462561388025026579,363511189498110760727901,1787925482368049902466173,4.91848805337376981104735700494192389762554231866390475177238,4.91848816218446035885100565287034938508164660813636786904916
0xa8e3cb54599d00777dff05cfdd8b9de42f2e832f184f9f4d0f741f01244b6919,15688416,459,1666110074,2022-10-18T16:21:14+00:00,False,buy_MOO,0,4053474341014855,821657748396856,0,-0.000821657748396856,0.004053474341014855,363511189498110760727901,1787925482368049902466173,363511188676453012331045,1787925486421524243481028,4.91848816218446035885100565287034938508164660813636786904916,4.91848818445279349969631015674333216142391703401773900318582
0x262f8485df7496975aba0546d162ac421ed8f939ae5b3cbaf00172a48e512b0b,15688417,62,1666110079,2022-10-18T16:21:19+00:00,False,sell_MOO,1308386088303411438,52229456581789511,0,6415952647810423454,1.308386088303411438,-6.363723191228633943,363511188676453012331045,1787925486421524243481028,363512497062541315742483,1787919122698333014847085,4.91848818445279349969631015674333216142391703401773900318582,4.91845297519641118242152577491138063892413174571717127089388
0x981ad1548aa23a200129480d62175ad398f83aadcbb704e8707190efa986333d,15688417,199,1666110079,2022-10-18T16:21:19+00:00,False,buy_MOO,0,5554071335907102,1125843661141886,0,-0.001125843661141886,0.005554071335907102,363512497062541315742483,1787919122698333014847085,363512495936697654600597,1787919128252404350754187,4.91845297519641118242152577491138063892413174571717127089388,4.91845300570837587314266760378519650046895412288687108448937
0xb3e732f9686d0ef8bdfc01f1d4a8fe72d22ce1da1a72c325f3a172fbdfee8576,15688419,146,1666110089,2022-10-18T16:21:29+00:00,False,buy_MOO,0,119620255817507394744,24224956184364956126,0,-24.224956184364956126,119.620255817507394744,363512495936697654600597,1787919128252404350754187,363488270980513289644471,1788038748508221858148931,4.91845300570837587314266760378519650046895412288687108448937,4.91910988952950046570611526536605574399618200144734868866413
0x981b1a4f0df6c90a42d6eb5b9708f67f48469a1137c76981731ce9793d68c8b8,15688420,118,1666110094,2022-10-18T16:21:34+00:00,False,buy_MOO,0,408164131167152367,65178202027878353,0,-0.065178202027878353,0.408164131167152367,363488270980513289644471,1788038748508221858148931,363488205802311261766118,1788039156672353025301298,4.91910988952950046570611526536605574399618200144734868866413,4.91911189449928410870129399868862649006830298305817848536346
0x0a6f079a324c29c966863a1992e4adacd805fda9911f0e3dea31e3a68dde5d1a,15688434,26,1666110164,2022-10-18T16:22:44+00:00,False,sell_MOO,562459124650736942892,352476265805904857,0,2754249850763242926097,562.459124650736942892,-2753.89737449743702124,363488205802311261766118,1788039156672353025301298,364050664926961998709010,1785285259297855588280058,4.91911189449928410870129399868862649006830298305817848536346,4.90394725595688746864831029742224874291441910854395018744141
0xa9b2763988d2e059986d707a85970b54fb4e5bdeb6d5db5120797a774d845bf4,15688434,66,1666110164,2022-10-18T16:22:44+00:00,False,buy_MOO,0,84655219284200177869,17210067574381182660,0,-17.21006757438118266,84.655219284200177869,364050664926961998709010,1785285259297855588280058,364033454859387617526350,1785369914517139788457927,4.90394725595688746864831029742224874291441910854395018744141,4.90441164317373191493098912894449733622436959032714358038037
0xa9b2763988d2e059986d707a85970b54fb4e5bdeb6d5db5120797a774d845bf4,15688434,86,1666110164,2022-10-18T16:22:44+00:00,False,buy_MOO,0,47311489098945473096,9617526397572780482,0,-9.617526397572780482,47.311489098945473096,364033454859387617526350,1785369914517139788457927,364023837332990044745868,1785417226006238733931023,4.90441164317373191493098912894449733622436959032714358038037,4.90467118606035696563743230680857473315059541064119094079771
0x91d2826130c61a1ab1b3b7002bd703606a97d8db50d7e1fc8979f0a7c3300d91,15688441,20,1666110199,2022-10-18T16:23:19+00:00,False,sell_MOO,10000000000000000000000,234936500255826331,0,47595997490817493987476,10000,-47595.762554317238161145,364023837332990044745868,1785417226006238733931023,374023837332990044745868,1737821463451921495769878,4.90467118606035696563743230680857473315059541064119094079771,4.64628531658198763491956923411890122657479585670741123999830
0x8218be5d80a988fb6e554b63ac3057d8266da77f0bd179938ca3165d19c0024f,15688441,137,1666110199,2022-10-18T16:23:19+00:00,False,buy_MOO,0,2413206420470924361549,517109959215655044072,0,-517.109959215655044072,2413.206420470924361549,374023837332990044745868,1737821463451921495769878,373506727373774389701796,1740234669872392420131427,4.64628531658198763491956923411890122657479585670741123999830,4.65917891789646579399680050401174679591336700616196852581516
0x8218be5d80a988fb6e554b63ac3057d8266da77f0bd179938ca3165d19c0024f,15688441,167,1666110199,2022-10-18T16:23:19+00:00,False,buy_MOO,0,1358453117616009396672,290464162487075794142,0,-290.464162487075794142,1358.453117616009396672,373506727373774389701796,1740234669872392420131427,373216263211287313907654,1741593122990008429528099,4.65917891789646579399680050401174679591336700616196852581516,4.66644488641709545218538169036650037194438581689151795273421
0x83ea434d0f4ebd7362736db76225efc0c0446c39377800c75fd5ce97bb90fab6,15688441,193,1666110199,2022-10-18T16:23:19+00:00,False,buy_MOO,0,3665321644679925284,783105361996538497,0,-0.783105361996538497,3.665321644679925284,373216263211287313907654,1741593122990008429528099,373215480105925317369157,1741596788311653109453383,4.66644488641709545218538169036650037194438581689151795273421,4.66646449878594632898822279552448527094089814786439744208365
0xbf8e06a1389080ea0389421e6fd3692a6edfc71fe645968fae66cb54f5421f50,15688441,227,1666110199,2022-10-18T16:23:19+00:00,False,buy_MOO,0,84011741110740365712,17948422793078874904,0,-17.948422793078874904,84.011741110740365712,373215480105925317369157,1741596788311653109453383,373197531683132238494253,1741680800052763849819095,4.66646449878594632898822279552448527094089814786439744208365,4.66691403932317123308085541865672270868987616381074525204995
0xce252c35da68ef65acde1080223624c9156cea660c34799e0170f80a1a503e8f,15688441,251,1666110199,2022-10-18T16:23:19+00:00,False,buy_MOO,0,2879752871183192301,615205006013101614,0,-0.615205006013101614,2.879752871183192301,373197531683132238494253,1741680800052763849819095,373196916478126225392639,1741683679805635033011396,4.66691403932317123308085541865672270868987616381074525204995,4.66692944904789532442003741637345315968701247096337278029385
0xa4fe2a4c3325ddef200074d88c0842e6035c5a4a0cb88ae0bbb64bb4cae2d40c,15688443,124,1666110209,2022-10-18T16:23:29+00:00,False,buy_MOO,0,758338746792914397,96497151616841372,0,-0.096497151616841372,0.758338746792914397,373196916478126225392639,1741683679805635033011396,373196819980974608551267,1741684438144381825925793,4.66692944904789532442003741637345315968701247096337278029385,4.66693268777899031180296744771939115193804295187999518515974
0xb7eb0ffc5846672c8a01efc3bf5bd3a8f11a1502574a830914ac885a4b63a49d,15688452,137,1666110254,2022-10-18T16:24:14+00:00,False,buy_MOO,0,9905463610408239142696,2104066726511024788000,0,-2104.066726511024788,9905.463610408239142696,373196819980974608551267,1741684438144381825925793,371092753254463583763267,1751589901754790065068489,4.66693268777899031180296744771939115193804295187999518515974,4.72008651851441554261402864730317888039761318449390319923924
0x78f672d5dc9dd3fa8e76424a6f8de74b7b9a1b408c21bc4e848cf48475b54a6a,15688453,108,1666110259,2022-10-18T16:24:19+00:00,False,sell_MOO,2128851072909233578,269021195885588171,0,10018158866569720773,2.128851072909233578,-9.749137670684132602,371092753254463583763267,1751589901754790065068489,371094882105536492996845,1751580152617119380935887,4.72008651851441554261402864730317888039761318449390319923924,4.72003316962744755230718534522456765380971759707499233695195
0xd19a70b637151f1d1dd96cd04805c27db6ea83708dbf699c8b233af8fdbc1133,15688454,6,1666110264,2022-10-18T16:24:24+00:00,False,sell_MOO,10013555914765199816,269020660313180457,0,47121255418680957430,10.013555914765199816,-46.852234758367776973,371094882105536492996845,1751580152617119380935887,371104895661451258196661,1751533300382361013158914,4.72003316962744755230718534522456765380971759707499233695195,4.71977955790762847838488556594765345261811402766022153162752
0x25d121ca5b6cb1dfcef11cabacd25fc062249c78424bc47e47408c27e861e6cb,15688457,299,1666110279,2022-10-18T16:24:39+00:00,False,buy_MOO,0,9906164972272237765171,2080719544982520924425,0,-2080.719544982520924425,9906.164972272237765171,371104895661451258196661,1751533300382361013158914,369024176116468737272236,1761439465354633250924085,4.71977955790762847838488556594765345261811402766022153162752,4.77323595405494648852726844295031131548116033322998262697259
0xf33fc4e1b35cb16cf6ebff1de63d777bb52e8aa9c4574b14f8535ff88daefec4,15688458,6,1666110284,2022-10-18T16:24:44+00:00,False,sell_MOO,61437746354932887869,270504236202233418,0,292328566344165253964,61.437746354932887869,-292.058062107963020546,369024176116468737272236,1761439465354633250924085,369085613862823670160105,1761147407292525287903539,4.77323595405494648852726844295031131548116033322998262697259,4.77165010269699305124276821342780054843714118425579236079501
0x82caecf4203f33ec55bc0592b0fc1724a2bccc844dbcd0d2a50d3e6ffc66b58e,15688458,116,1666110284,2022-10-18T16:24:44+00:00,False,sell_MOO,164248286032557601,0,0,781383798178720398,0.164248286032557601,-0.781383798178720398,369085613862823670160105,1761147407292525287903539,369085778111109702717706,1761146625908727109183141,4.77165010269699305124276821342780054843714118425579236079501,4.77164586216744161831005209454162851558092162650062177630328
0xf2cef80244ef2f50334b8138f008b5c4c3664600993acd3f5e41b5b9eb9d581c,15688458,158,1666110284,2022-10-18T16:24:44+00:00,False,sell_MOO,124633249514562505,0,0,592921412529008134,0.124633249514562505,-0.592921412529008134,369085778111109702717706,1761146625908727109183141,369085902744359217280211,1761146032987314580175007,4.77164586216744161831005209454162851558092162650062177630328,4.77164264441479099420475018658661097858644054836365030729973
0x2f708cd2ba7a15c3812d13ed4aa40211486067658e397ff801be6f5a4addd07d,15688459,34,1666110289,2022-10-18T16:24:49+00:00,False,sell_MOO,24085747458983986460,270486359817227802,0,114576339385800540420,24.08574745898398646,-114.305853025983312618,369085902744359217280211,1761146032987314580175007,369109988491818201266671,1761031727134288596862389,4.77164264441479099420475018658661097858644054836365030729973,4.77102159800621091924105846279725183011384096123903092661643
0x9179fe0ac41e142ae2c89e3197c33d6f4fb72600b95089bd4929e1ad21c0e702,15688459,74,1666110289,2022-10-18T16:24:49+00:00,False,sell_MOO,4733785767442677975,0,0,22516951243863989526,4.733785767442677975,-22.516951243863989526,369109988491818201266671,1761031727134288596862389,369114722277585643944646,1761009210183044732872863,4.77102159800621091924105846279725183011384096123903092661643,4.77089940850073042702712094967978832817972407014186486272262
0x8402d2a17f2b66a881c3b6567e90051b73a5e9738c8aeb831c2b07f176be910c,15688460,10,1666110294,2022-10-18T16:24:54+00:00,False,sell_MOO,129428185130572666449,270478035574057446,0,615421238407689244255,129.428185130572666449,-615.150760372115186809,369114722277585643944646,1761009210183044732872863,369244150462716216611095,1760394059422672617686054,4.77089940850073042702712094967978832817972407014186486272262,4.76756113053285954267325399655421374740167183399607367356025
0x3acba3335aebaf170d6e0dc271d48d310357d8016ceac554cb4bf13fc4f1164e,15688472,36,1666110354,2022-10-18T16:25:54+00:00,False,sell_MOO,643467302768458757103,270440047559196268,0,3053261555547977528721,643.467302768458757103,-3052.991115500418332453,369244150462716216611095,1760394059422672617686054,369887617765484675368198,1757341068307172199353601,4.76756113053285954267325399655421374740167183399607367356025,4.75101350762532871382688800919611711209429530585385306371460
0xc9490ffa8b2b40f1831efcbcf604ee604ecabdbe2b6408eb7fd04528aa7f0a57,15688492,22,1666110454,2022-10-18T16:27:34+00:00,False,sell_MOO,346324676464486397103,810759035257418775,0,1638927117241095656593,346.324676464486397103,-1638.116358205838237818,369887617765484675368198,1757341068307172199353601,370233942441949161765301,1755702951948966361115783,4.75101350762532871382688800919611711209429530585385306371460,4.74214476492590043861259739184873019305994925684734312597080
0x68e4fa343e8ce8f82e6cd8af3d7e33eaab2e3bfb4ba9ffbac7e6784cc6f80b1d,15688499,30,1666110489,2022-10-18T16:28:09+00:00,False,sell_MOO,98650955245680726477,540306121838279428,0,466289786791748856286,98.650955245680726477,-465.749480669910576858,370233942441949161765301,1755702951948966361115783,370332593397194842491778,1755237202468296450538925,4.74214476492590043861259739184873019305994925684734312597080,4.73962387800347427385378690897127654692337007152484145688003
0xcffc9f8a7cf27cb2b9197ebcb567e0fcf43e218c3c1c8f72e50716f90d7ca8b1,15688513,33,1666110559,2022-10-18T16:29:19+00:00,False,buy_MOO,0,26410372729770019596,5384990354761002210,0,-5.38499035476100221,26.410372729770019596,370332593397194842491778,1755237202468296450538925,370327208406840081489568,1755263612841026220558521,4.73962387800347427385378690897127654692337007152484145688003,4.73976411399051241782183840228058597703427190110268852936845
0x85f4353c4c869be94fd484b5d8715fabf3ad3f1bb41d59320bdfccc54a8825a1,15688523,85,1666110609,2022-10-18T16:30:09+00:00,False,sell_MOO,394647838547106132791,540252422619746379,0,1862946713025651376094,394.647838547106132791,-1862.406460603031629715,370327208406840081489568,1755263612841026220558521,370721856245387187622359,1753401206380423188928806,4.73976411399051241782183840228058597703427190110268852936845,4.72969472083085574288828530705316134358310701548899892246480
0x6dbb80ab749ea8f87599fbf869aa59243ad31f101a00f33deb27093f07915dcf,15688523,115,1666110609,2022-10-18T16:30:09+00:00,False,buy_MOO,0,90138190271846388653,18999782271810944039,0,-18.999782271810944039,90.138190271846388653,370721856245387187622359,1753401206380423188928806,370702856463115376678320,1753491344570695035317459,4.72969472083085574288828530705316134358310701548899892246480,4.73018028860310644384317058276531866682678284019296786861481
0x1362b367419a82a45bf80c44acab6a767d973cc094d2a27de25d05f7e4ebd99a,15688535,30,1666110669,2022-10-18T16:31:09+00:00,False,sell_MOO,293598807551164845090,540030820855185599,0,1383516500543666313745,293.59880755116484509,-1382.976469722811128146,370702856463115376678320,1753491344570695035317459,370996455270666541523410,1752108368100972224189313,4.73018028860310644384317058276531866682678284019296786861481,4.72270918821230478225204948318947449281077920657482880896955
0x8b28640c3674909f155b92ef8c19484bbb658456ed5cff9fb51af13ea9ebe339,15688535,60,1666110669,2022-10-18T16:31:09+00:00,False,buy_MOO,0,67269480062172068530,14200557733559622709,0,-14.200557733559622709,67.26948006217206853,370996455270666541523410,1752108368100972224189313,370982254712932981900701,1752175637581034396257843,4.72270918821230478225204948318947449281077920657482880896955,4.72307129336111342768515244807275366418631854606554221176204
0xed9ae07fbd972769f947de7591173f5ccd6a6cd7db6e8388a9e519b75de30fbe,15688548,29,1666110734,2022-10-18T16:32:14+00:00,False,sell_MOO,207835103397466577016,269933932815893600,0,978128818150612074405,207.835103397466577016,-977.858884217796180805,370982254712932981900701,1752175637581034396257843,371190089816330448477717,1751197778696816600077038,4.72307129336111342768515244807275366418631854606554221176204,4.71779238385198110055786720711028024641022538848899214105755
0x02013bed0c5901b3ab4ecf9f5a49d983002bedc380617683116ac4cc6b06360e,15688548,59,1666110734,2022-10-18T16:32:14+00:00,False,buy_MOO,0,50750435891910803108,10724660721063108461,0,-10.724660721063108461,50.750435891910803108,371190089816330448477717,1751197778696816600077038,371179365155609385369256,1751248529132708510880146,4.71779238385198110055786720711028024641022538848899214105755,4.71806542478064008218262044392584415581897099981537023693331
0x405de5ad85571dca841596d827ffd1cb61f06e501f7f0e0fc9c513bbf361f22b,15688552,49,1666110754,2022-10-18T16:32:34+00:00,False,buy_MOO,0,893026772232988055,131681091269426059,0,-0.131681091269426059,0.893026772232988055,371179365155609385369256,1751248529132708510880146,371179233474518115943197,1751249422159480743868201,4.71806542478064008218262044392584415581897099981537023693331,4.71806950449911429097712550378841317320450677910935010188282
0xfa38e0ac0d39ffd21fa75bed58b5388067cf50926f454b51ff13618a178d8ccb,15688592,21,1666110954,2022-10-18T16:35:54+00:00,False,sell_MOO,289526837525819735415,538699947842938930,0,1360849553880712215911,289.526837525819735415,-1360.310853932869276981,370454061926980541176299,1747828281744819223099774,370743588764506360911714,1746467970890886353822793,4.71807023157794436089030965952089130230697532324098844494244,4.71071658099590265388256432971620937282651718869277469596561
0xd1b2cf9d0fd629144d0f06dc2e9ea3921cd636409d108675302f1c3c2df04f4d,15688592,47,1666110954,2022-10-18T16:35:54+00:00,False,buy_MOO,0,57354331157342017264,12138364726337800772,0,-12.138364726337800772,57.354331157342017264,370743588764506360911714,1746467970890886353822793,370731450399780023110942,1746525325222043695840057,4.71071658099590265388256432971620937282651718869277469596561,4.71102552356610102313295377911993661831786502280078394094805
0xd1b2cf9d0fd629144d0f06dc2e9ea3921cd636409d108675302f1c3c2df04f4d,15688592,77,1666110954,2022-10-18T16:35:54+00:00,False,buy_MOO,0,27801573951304138458,5883587171740163219,0,-5.883587171740163219,27.801573951304138458,370731450399780023110942,1746525325222043695840057,370725566812608282947723,1746553126795994999978515,4.71102552356610102313295377911993661831786502280078394094805,4.71117528206202790814900505750744993134587429282359817568057
0x8a63a9444611fd8889610b51b18c70c971c7ce90e9300a6a9771a468262c4d03,15688594,15,1666110964,2022-10-18T16:36:04+00:00,False,buy_MOO,0,3838291486440434224,698359454965602400,0,-0.6983594549656024,3.838291486440434224,370725566812608282947723,1746553126795994999978515,370724868453153317345323,1746556965087481440412739,4.71117528206202790814900505750744993134587429282359817568057,4.71119451029810069124383690139500279577537556927443136460160
0x3d5f01ec47ccadae4fc823cfd2923eb54f90daa8c28ed9008e03bbd6d0de9475,15688600,253,1666110994,2022-10-18T16:36:34+00:00,False,buy_MOO,0,1676955043123864024,240967886801999051,0,-0.240967886801999051,1.676955043123864024,370724868453153317345323,1746556965087481440412739,370724627485266515346272,1746558642042524564276763,4.71119451029810069124383690139500279577537556927443136460160,4.71120209598683051629365021191585923018959480119669561149751
0xe2189763c579eb152552b8a1e3529685018c8055fd260c5e6a324f0767e0ec47,15688601,66,1666110999,2022-10-18T16:36:39+00:00,False,sell_MOO,25283383580791054152,269146184391045224,0,118749709907779605846,25.283383580791054152,-118.480563723388560622,370724627485266515346272,1746558642042524564276763,370749910868847306400424,1746440161478801175716141,4.71120209598683051629365021191585923018959480119669561149751,4.71056124433325614817536126643699195558132559195423008652926
0xab54d7d91d4482c7f27ed1ecba9d606cf3878527074b6ca2fc61998e029d28a9,15688601,99,1666110999,2022-10-18T16:36:39+00:00,False,sell_MOO,1648213017905611059,0,0,7740682030567796139,1.648213017905611059,-7.740682030567796139,370749910868847306400424,1746440161478801175716141,370751559081865212011483,1746432420796770607920002,4.71056124433325614817536126643699195558132559195423008652926,4.71051942471034339340938767286961617923721859381460699114914
0x7e149d28ff3a2ca734ef87c860ac8a83912542e08b43ede4bd2dbed13d4ac7b8,15688602,74,1666111004,2022-10-18T16:36:44+00:00,False,complex,39226398254089720,269137668621366834,0,184222361371810343,0.03922639825408972,0.084915307249556491,370751559081865212011483,1746432420796770607920002,370751598308263466101203,1746432505712077857476493,4.71051942471034339340938767286961617923721859381460699114914,4.71051915536179805085709699023513571734101634833491818556518
0x49b37fced9370223dd1efa8b15b72913e2c79f1693119e1263df0d467c0a5ace,15688602,107,1666111004,2022-10-18T16:36:44+00:00,False,sell_MOO,6567448400752341802,0,0,30842738513654563045,6.567448400752341802,-30.842738513654563045,370751598308263466101203,1746432505712077857476493,370758165756664218443005,1746401662973564202913448,4.71051915536179805085709699023513571734101634833491818556518,4.71035252698860722187623271986816509869084425002212164970575
0x16fb745117ad6d750241894beeac219f03205d51117c5faa8f148fdef7c0f7fe,15688602,150,1666111004,2022-10-18T16:36:44+00:00,False,sell_MOO,9402300000000000,0,0,44155282005407938,0.0094023,-0.044155282005407938,370758165756664218443005,1746401662973564202913448,370758175158964218443005,1746401618818282197505510,4.71035252698860722187623271986816509869084425002212164970575,4.71035228844112399512767768244795349850902652300598036232675
0xd8bd646edfbeee8ef274b1e62a3fe7ed0d65a47635d4ac309ab1f4cae6085d50,15688604,118,1666111014,2022-10-18T16:36:54+00:00,False,sell_MOO,25221886729413445652,538271523960222019,0,118439526942600291117,25.221886729413445652,-117.901255418640069098,370758175158964218443005,1746401618818282197505510,370783397045693631888657,1746283717562863557436412,4.71035228844112399512767768244795349850902652300598036232675,4.70971389624454954858866306052689945857742287524004361513195
0xda2d4c60f0af5b1c34b7d50360829126da60ee17f619b6f554d0af7b44b1a2e8,15688605,97,1666111019,2022-10-18T16:36:59+00:00,False,buy_MOO,0,1302425858122764705191,275505655354459560693,0,-275.505655354459560693,1302.425858122764705191,370506843104542426828478,1744981496516028113694601,370231337449187967267785,1746283922374150878399792,4.70971462198786735348480852135093816270517015239860561054147,4.71673720113932247416343955418884785590871913825488221603127
0xda2d4c60f0af5b1c34b7d50360829126da60ee17f619b6f554d0af7b44b1a2e8,15688605,118,1666111019,2022-10-18T16:36:59+00:00,False,buy_MOO,0,45498637481137243,9617271104142135,0,-0.009617271104142135,0.045498637481137243,370231337449187967267785,1746283922374150878399792,370231327831916863125650,1746283967872788359537035,4.71673720113932247416343955418884785590871913825488221603127,4.71673744655555562647255116756570389465037413047153510388641
