tx,block,log_index,timestamp,timestamp_utc,MOO_raw,mCELO_raw,mCELO_per_MOO
0x6cf18518531836ffacec960da862a09a76bbd0d049280200c3783528196ed4c5,15688306,106,1666109524,2022-10-18T16:12:04+00:00,1350983165339065510057817,478911674815551708437477,0.354491223208807314063875320395231075611920370880790792288860
0x3d35a3008b4a2fd62bafaa8a0f0b897f351f426637ffb4c5108da7efd9fdae3e,15688308,82,1666109534,2022-10-18T16:12:14+00:00,1352397484890580252995636,478412336249997674996732,0.353751276229787613176658817187160524204791238047207993722772
0x3d35a3008b4a2fd62bafaa8a0f0b897f351f426637ffb4c5108da7efd9fdae3e,15688308,102,1666109534,2022-10-18T16:12:14+00:00,1352398360485844600845052,478412027436483616045757,0.353750818852379923517366717331595266823985390675502079166433
0xef90667bb9b89a7f4c698e0acd9f2d094f4079877a07230b5229fa79cef5c87b,15688310,9,1666109544,2022-10-18T16:12:24+00:00,1354641024261406181588681,477622368903951443158645,0.352582241604831440336438707663668411949976448606111244653115
0x49d1cf15e0ece1a084070b5556410f0974907f278a9a8f65bced3283c066990c,15688315,61,1666109569,2022-10-18T16:12:49+00:00,1355391672002760057177103,477358643672914393547777,0.352192398354903218256587038084058667940915674358177669132261
0x49d1cf15e0ece1a084070b5556410f0974907f278a9a8f65bced3283c066990c,15688315,81,1666109569,2022-10-18T16:12:49+00:00,1355391988830443377436427,477358532423391571680825,0.352192233949457183461643370112163138703590848754618425115647
0x66ec1c2b17585c8c359ff9e36aaef3bd63cf9d34988e9d69536e4c91d1327dff,15688320,25,1666109594,2022-10-18T16:13:14+00:00,783010104892638955595625,827358532637809314937734,1.05663838495577412184781184971585449695221258846171981881670
0x3a12c03f194e0e7b156e76a8789f059dd067abc4cc5ff2bce63a67e642561140,15688321,4,1666109599,2022-10-18T16:13:19+00:00,783717353178278345195625,826614139288271398473348,1.05473502141560336770481351822859533981675731332095046715501
0xc6c0a83014c139eab5c14c0858ce5552986c4983cc84b092357888d1419cacb9,15688321,29,1666109599,2022-10-18T16:13:19+00:00,815147712500860107967258,794833600246450233695698,0.975079225589572589624436501014332529209506754756645342650774
0x4ea7153fea86b8b631aa62a6da1fe6bde987aa1c9f19fa0b9ae04493076b27a8,15688321,49,1666109599,2022-10-18T16:13:19+00:00,815147620193840385280409,794833690523950233695699,0.975079446757067705181180486021551386843214633899329961723989
0x80867e9824e42cc9655b1458111ad04a1e697b575c011cd521cb1042bc3db366,15688321,191,1666109599,2022-10-18T16:13:19+00:00,831727487614977205048183,779035861941301996785434,0.936647968886093633173153342012899264883037451733836290470635
0x12506c58854d5bf172ea9d51829e46c2176854e59913c9be5271426519f0bb64,15688322,23,1666109604,2022-10-18T16:13:24+00:00,830930529195371936930351,779785295743424554136274,0.938448243679921529348022913390076285051452246625107516168057
0x2025579639aa67edc988a64670b198fa13769909270742f5f076837c90293d7c,15688322,125,1666109604,2022-10-18T16:13:24+00:00,829931540431868440528175,780726747818252875100540,0.940712227194051394355320881577442724926568599344287955618733
0x9a7083192e39d8ac77226dcac10c075c4c8bdd5c81c774aff86fba10e5b3926b,15688322,159,1666109604,2022-10-18T16:13:24+00:00,829142434763444083802332,781472011436854178797363,0.942506351951229745472269653336625186445873350052477270803339
0x2911eb7bdaacddcbb30ef9816ab3f427dc951e3484ad45f7363a9cbf5317e5ac,15688324,9,1666109614,2022-10-18T16:13:34+00:00,834971387680117540787008,776032791486026276740155,0.929412436086168035758533298092490642205679316391806290681570
0x01628ab6306c19499af770e4578411054ebbdb07f7b0065d55c7585250a9d21a,15688326,16,1666109624,2022-10-18T16:13:44+00:00,834641977876354875365549,776339991669761560897990,0.930147311359853195808800487695031361730049366296792168896734
0x1e911b1bd11d7d2267a0dad3b37884d3e1887de3fa673f908288ee601e03ccba,15688326,212,1666109624,2022-10-18T16:13:44+00:00,834641889644494320796953,776340073986988271182287,0.930147508313608597915374497513773817725397198215834576508144
0x7a001fe23f64044c148f523e4e3e32c5939d3df14f4b6364d99db2c8dcc2cdcf,15688326,421,1666109624,2022-10-18T16:13:44+00:00,834637573596746676005895,776344100648791869838362,0.930157142702373508851823131291008244637816879069290905163416
0x5a6b60a427f1f92f84e91a142e891bc5f0f6597fb459a7757400657d1442b73b,15688327,90,1666109629,2022-10-18T16:13:49+00:00,834604499709191345275203,776374958484931120336704,0.930230976175482326181599432925081226168263984208643164813360
0x1f2c32a4b4e2072b51c68ee2a7355d51f1b0fdae814476a0190b0c6ea7c798a0,15688328,144,1666109634,2022-10-18T16:13:54+00:00,834509277385105688947327,776463814045216709922909,0.930443597317729503624482155628070469410802059568232942055876
0x45af830d2a93c13b52a12aeb95f5a2c6cd3c335b8e656086878dabcdeff480c6,15688328,204,1666109634,2022-10-18T16:13:54+00:00,834508738360127869744005,776464317087005431520489,0.930444801108752832954529735279362144982566132640827523393450
0xcd4c7bccee929e2afa32fdd82b64b0c3dba7f2c04f177adab0c87abea85e5659,15688331,141,1666109649,2022-10-18T16:14:09+00:00,834507010520744555268934,776465930036217749576695,0.930448660403334030368882605075168281509900890085664620454959
0x0be792c50758101000b2efca078ab03961e70273fd90eec52b322adb61626ec7,15688332,11,1666109654,2022-10-18T16:14:14+00:00,836750631885534450109796,774390182453434396161337,0.925473077574405920370396323253800836598873423550370093000260
0x5bd51ebb4858f52e3ae0a5bb18f80d64868f79633eb1f671e7aa6cd3e0ed4ecf,15688332,129,1666109654,2022-10-18T16:14:14+00:00,706023055756906614491960,918208103136756756161337,1.30053557833514767380696531774169066210823403860662359558209
0x0c60433a2be73ae9c06b8801c464eeef8a97b8b18d0a2a6b0c12fc4b65c95159,15688332,140,1666109654,2022-10-18T16:14:14+00:00,712384053846278167647587,910033644722884198895866,1.27744808409096683559035529489398440815311597294709582466364
0x282880a076ddb0e4c77029caa18c20dc7054521bfd3830bb7cf1a16a543be1be,15688332,154,1666109654,2022-10-18T16:14:14+00:00,712807991782076413961337,909494030854606772538882,1.27593130455902954854548712737659568546218077904744903833418
0xc6546ff5e987e6bf2a860d5d4d4152f6db669ee0f3046a42585a40cd56f60f40,15688332,207,1666109654,2022-10-18T16:14:14+00:00,712814629218038376810740,909485587427404453866361,1.27590757841925216227191838577729013852806751028316076090135
0x0fb8b37383c83b9f2d2c053b69cddc26cdfa475b117656cfbf04a9a8477e9645,15688333,28,1666109659,2022-10-18T16:14:19+00:00,712919388070357947950210,909352345506126362930808,1.27553319593039664215552535829930520523453589050618104690998
0xc4b99924e90501618201b3e561cad359641e5aa85ef64e0121ad7b5b22079a32,15688333,149,1666109659,2022-10-18T16:14:19+00:00,712919398225627038043961,909352332591603856835055,1.27553315964592267707841304152951770978755134651759335684727
0x638e7e8033ccb82d2be342978ccfa7a7342fde7f4cfbebbad22bd5590ad3cffd,15688333,194,1666109659,2022-10-18T16:14:19+00:00,712919462698829740123487,909352250600830059754252,1.27553292928542567163465633831098634840695731175060533896954
0xa2deb1e1711291dc556ead13bc2f6eb951f20a7d5f1d9bf014eca81045c933d3,15688335,9,1666109669,2022-10-18T16:14:29+00:00,714946602943053332133838,906781611672486367550302,1.26832075002489802451684821417940846395486927706107897641889
0x752d81e361ba5821217058b3be64d027788ac8d2f116313b67ac467e399d0f5b,15688335,47,1666109669,2022-10-18T16:14:29+00:00,716626700060608329751019,904662068245630104639429,1.26238956512382078647384893031005885058241108150451176275371
0x49eeddd6625f315a94f613dbdefe0d00c9a388f1ac6e220b0d12737f2ac20285,15688335,214,1666109669,2022-10-18T16:14:29+00:00,716626720060217208284757,904662043074075142865151,1.26238949476801195986973032027661767167064535260075736915906
0x98ebe42307ce159efb349e686401115ca5aab812db1edf2f0e2de2c5cce59234,15688337,129,1666109679,2022-10-18T16:14:39+00:00,716611386808767830089991,904681458901254471534584,1.26244359991264596041771038094413358792402658248166223012415
0x9bf7da6c0bf6e848d56de52622194721af554297883fe51a9ab856d48c24fb85,15688337,239,1666109679,2022-10-18T16:14:39+00:00,716616098546469007319301,904675528481934145819335,1.26242702378150721269506725118911544591580866871635652288712
0x581d0136b094d6b6eb6e8e66b0ddca13818e6618aecff78ffb09410bdbdd209c,15688339,53,1666109689,2022-10-18T16:14:49+00:00,543084131512762970104096,1194616815238314994601517,2.19969015097293524026741888104835092953340893683483338783714
0x966d8f1d1c80a74a1123fa36baf1e70290c898b9610614c8478f0568d3166916,15688339,63,1666109689,2022-10-18T16:14:49+00:00,548362139539475752114484,1183152743200214303991391,2.15761201930141814022559256177540996995238854830811313307184
0x2230a30b9106707d095f15eae8139729e9213771ac2179299174befd55c98bed,15688339,99,1666109689,2022-10-18T16:14:49+00:00,553067378939525664471177,1173116972286317962226325,2.12111040527412972691081542848858614733042400190020791114616
0x1faaed952a68e2b94653576108f04e9be74f2e8a7b499d24152a3850c8c31e6e,15688340,5,1666109694,2022-10-18T16:14:54+00:00,557024125016186079136940,1164808716073781819769875,2.09112794897336745926816911938211507908411969577559383452008
0xdedd4eed3365d521a06d7ad517e76508490b872160aa7b79d78a89f8aff0dfbb,15688340,115,1666109694,2022-10-18T16:14:54+00:00,557026889458750405764353,1164802952641598952512052,2.09110722423725341003500838519016535913605936397462466829115
0x8413899ceef93fc94e3f5f5764258a0a411b7332b34a7b7182073455a5dacae6,15688340,171,1666109694,2022-10-18T16:14:54+00:00,557180244517267262032044,1164483320550382291517736,2.08995801988506151845878810242967499601535237007976410590630
0xb98a6667e663dc5a132f09c8bbbfd77e9bff6914573fb5fa4101ed0880ae0f17,15688341,89,1666109699,2022-10-18T16:14:59+00:00,557130295034321811847280,1164588036867693401947058,2.09033335154741383065006985998948325848166864205946410912058
0x80e419b50b7347f81d5c1837bf41657b312b6f9898f24e26641854a3dc437fbe,15688341,134,1666109699,2022-10-18T16:14:59+00:00,557047437524086012183474,1164761783687673366882599,2.09095618295041626645117631241345957336753845315123185831530
0x80e419b50b7347f81d5c1837bf41657b312b6f9898f24e26641854a3dc437fbe,15688341,158,1666109699,2022-10-18T16:14:59+00:00,557046064445832751500202,1164764663380291473231247,2.09096650658332292301492485186091099729711246996324415370049
0x746b9f9250be7ae884d66bce187668fb8e25c32641cee8446aa6233a73e60d80,15688346,51,1666109724,2022-10-18T16:15:24+00:00,464933445252425409987637,1396222225700400816683269,3.00305826555960628468580769337151403319051811461806514004911
0x9c0c92ac1b3015508361362be7a0f8c2c2a46900b8a4627328fa6144d4dd6d6d,15688346,62,1666109724,2022-10-18T16:15:24+00:00,467854085997030155889098,1387532110140561181659450,2.96573686469710335675374576933816311229415711675799940374553
0x6a02f9eecef2d35a07207c492f1549959bc023ff8e2ace07efc827c307decca0,15688346,77,1666109724,2022-10-18T16:15:24+00:00,470261027208365213412333,1380451488892872586060981,2.93550051784583967700988876441818069894016646566376345278219
0x2d6ce69902feca2390cfcc568104d10120b8815a4a4d790b037ff249f0b58e93,15688347,182,1666109729,2022-10-18T16:15:29+00:00,470260667988445430640616,1380452547296952614915901,2.93550501087382266715289458809100326349194048296154745414741
0xd106f6dc4f8135fd577496f424bbed24fc03247476986f8021c278e757c8ea7d,15688349,9,1666109739,2022-10-18T16:15:39+00:00,471580948636577853107998,1376599272342674495173720,2.91911553323487995544054789485392820942068325517343109643104
0x80f904052546be3d90e2dc1590ab8035a9c9ed01a8d3c4c7f68a9f8f85d6724a,15688349,111,1666109739,2022-10-18T16:15:39+00:00,472213359186792910761861,1374761188675784199722970,2.91131362959168517024284504007889093370230800234854196254040
0xc02f15ec39268c866f995fb11524e65ae1cec27ac8e03b7df7aba21f94ccc3a9,15688349,187,1666109739,2022-10-18T16:15:39+00:00,472235046048692959214504,1374698243713058167150213,2.91104663920117163832027707737747993887003004772225262533801
0x1f57ea944fa5ff6214f9e66a50f55f4374707610455f4aa021f89d8d3e042bc7,15688356,30,1666109774,2022-10-18T16:16:14+00:00,497441629256793303886173,1305237348064375767446871,2.62390051675907422834463193076120024129648500691652710745183
0xc1577e967b78f644aceabe37016305c269e5476deb08e1865ae97f32ca257df6,15688356,60,1666109774,2022-10-18T16:16:14+00:00,497416255315636867438347,1305304130505289222626866,2.62416862447932035989900927398829705425235511233043551448119
0xa50b0adc71111ed9304923b0de4eee64c48a10afe5401acfe110844a72cc15b5,15688356,99,1666109774,2022-10-18T16:16:14+00:00,496148204033254878995680,1308650253865965710224330,2.63761965321606200517457161663597523548486009611922707713545
0xa50b0adc71111ed9304923b0de4eee64c48a10afe5401acfe110844a72cc15b5,15688356,129,1666109774,2022-10-18T16:16:14+00:00,495476519931999510797485,1310429640915943325160463,2.64478656041216666554598253230747684361594243911358158211101
0x82b8c4d9c54373e0a8d5f8d0ecb8a12cfd57ea5ecf354446f271d13466719a0d,15688356,182,1666109774,2022-10-18T16:16:14+00:00,495474895254836608678264,1310433950783962579804221,2.64480393120618092134960180328273463353270062961442837783168
0x6f1fb57c767d0786b327ab33db56cd2c5002d0054a223494b9abc052749aae53,15688356,288,1666109774,2022-10-18T16:16:14+00:00,495474399927395192829148,1310435264771198233104262,2.64480922720371445436752692718064469440369567577138558915330
0x9bd953374faaf56081e62832ed2cea50941d5aeb7653d4845fddb049ae39fb9d,15688358,178,1666109784,2022-10-18T16:16:24+00:00,495473064015024408255653,1310438812825161539835292,2.64482351917605884528777935934065338719791789926776008217793
0x088d963cb55b4c3069523e06382a8278d3cfd200dd0b3c697d91c98693a62d1b,15688359,114,1666109789,2022-10-18T16:16:29+00:00,495472824238928403507101,1310439450988876792083483,2.64482608708515710145647369583669742204983349101490013942117
0xb6df8affc139eaea8ddd92c54d6518386d163f615230714659178c704b1174b0,15688359,179,1666109789,2022-10-18T16:16:29+00:00,495472805693349404496926,1310439500186302040447659,2.64482628537506374438662014897314020674054234217634106889180
0x2ba8037381aa34a7b804988c4be2fc6a7ea920682d772af1c7e7ea9802ea3f0a,15688390,56,1666109944,2022-10-18T16:19:04+00:00,494992281893981000037006,1311715550314154074426763,2.64997172338760107469822776901953765104038479817209260164385
0x83010a955455f74e9f20b12e930fa143ab71b00b4f2fb19c5a633b0acf1b87e8,15688390,131,1666109944,2022-10-18T16:19:04+00:00,492866890531489557464180,1317389085801697545409163,2.67291049796644592559994374787960714599750455898751067211905
0x16ec11dffe83b6d5c6dc121f651202986bc52511af105abe4b380cf135d65a8b,15688391,66,1666109949,2022-10-18T16:19:09+00:00,492867988643814830782857,1317386180029627814368631,2.67289864706891051769065788995683569702953756173155690210039
0x17f96bd9f9039b7509bdb17d954ddf74c7d2a946fb22fbda654140d6a63150bb,15688391,206,1666109949,2022-10-18T16:19:09+00:00,492905837441755356425561,1317285325248525449115255,2.67248879032434588718860560995678111544066543840829787964349
0xcd46528e48b745b494fe792e3ff34e965746d3d3ca1f2e5608ea6dc9257566c9,15688391,276,1666109949,2022-10-18T16:19:09+00:00,490798823249991032498898,1322957487476027694313755,2.69551886598997029356091926377480053342202473088847873922568
0x1ab1e484f68831156ad0b3cb90371eafb56d2e58e715fde7784cc4ebf6478280,15688391,292,1666109949,2022-10-18T16:19:09+00:00,490920255779483434700561,1322631226253632943088879,2.69418751962792490923382044303351188837600985271394645298576
0xd8148f20e984825c927536baaf3ab3f426fcd06baaf11cb27c6b3571216804c3,15688391,334,1666109949,2022-10-18T16:19:09+00:00,490921623349135970727790,1322627552828212588589838,2.69417253166618013572080660887706568681952153247059255854903
0xe361bd485fbdc054e7792e63ca0c7028f5fcb314b198431234f33cc54548279d,15688392,100,1666109954,2022-10-18T16:19:14+00:00,490921843303303375241538,1322626982666918351186829,2.69417016315113818887061352321403198232740481916606612757353
0xb2fa69bfe0f2a1b4f9f0990bafa4234e59e943b77251a3675e68efbd3250c4e1,15688392,129,1666109954,2022-10-18T16:19:14+00:00,490921873455270636881812,1322626901676096345694053,2.69416983270069111402710807787508818435270421407047765036093
0x19528d8419db284dc93e33538cbb73ba6e63d44a23257b1293cb8bec33fce31f,15688393,151,1666109959,2022-10-18T16:19:19+00:00,490923092100761072001548,1322623648951138435507872,2.69415651908195904645938878818744853141585895329119739948788
0x322284b47b9fe6bbe1a16ad4be3afd36be4eb5f850631738b3a9309d1780f461,15688393,208,1666109959,2022-10-18T16:19:19+00:00,490923099926602839126458,1322623627930348283235736,2.69415643331530277632131673452159027270795435702220647025350
0x91b2fd257e90368f06822160cb578560190bda81714b2e1555f85d380c61ca94,15688393,275,1666109959,2022-10-18T16:19:19+00:00,490977265981214034383406,1322478149904503811921263,2.69356290308379572101150667767603290178705989993189618636541
0xa50d1ba04610ca64226d505daf593e7a002ff739ba77bedbeb312e1d9d5c5cdb,15688394,137,1666109964,2022-10-18T16:19:24+00:00,488887049088824833547255,1328149386286151576818583,2.71667942270412440255834296821306226332390419892716936280914
0x5cdd5359e02b09af013fc5b2eb2612459f95054b9960981ccd5a5baaedbafdd3,15688394,174,1666109964,2022-10-18T16:19:24+00:00,486814580403883925524036,1333820602011082325528783,2.73989452186186159526572245522908556659246322214786170629057
0xf2072725a91ffd26c6b2d4c70b663e48695d916edd02caad06e096e4deb4d1b9,15688395,21,1666109969,2022-10-18T16:19:29+00:00,487022892651731002163787,1333251824182791367900995,2.73755473161340038034264848615235234300026068433341134349635
0x278c0f062d9fb56e9ff967e98ea4da77a26cb173e7a2a55d9d9436e5b0f6d095,15688395,57,1666109969,2022-10-18T16:19:29+00:00,487144843577068474450033,1332919061466187796723873,2.73618632946756027912419595256499847640025343815596293995921
0x695c9ed159cf7a10cdece396794a452a58b4976b55ee066358159e36d4a79adb,15688395,215,1666109969,2022-10-18T16:19:29+00:00,487145092267590033894582,1332918383044318553327596,2.73618353997938484233505332566919350693498126880868619652272
0xf59e9a9b5541ab10181a83a893bd25c276a51c53876787abcbc04f6e1319069e,15688396,30,1666109974,2022-10-18T16:19:34+00:00,487151501295359436365640,1332900920449784576414701,2.73611169606485143115991585812574997905469008242734676857315
0x700f44b4cca6ca42c4a67abf3844909679a2cb2d0a13dad89d09a4d87106f05f,15688396,216,1666109974,2022-10-18T16:19:34+00:00,487151503579403313290479,1332900914219133637058484,2.73611167044643495571658416026521603279834943185270227989350
0x1b40a3827992266bb378ba44f0801ef013001b2cf4abfe2d1e0849af424f75a7,15688399,121,1666109989,2022-10-18T16:19:49+00:00,487151751755543844963461,1332900364410311849165548,2.73610914793378505847956384266214626136867105498748678585515
0x39a607a6b4766518c2c1f5b3160b2ebcf861b4661047289883820212b877d3f3,15688401,127,1666109999,2022-10-18T16:19:59+00:00,485090420055323163089414,1338581509007681796939852,2.75944742189511892892398356333118860357147181667528743349833
0xc8796b43bd176d2ba47ff763ec3f03958a0eb5132e231aa9a8825dbf8a2844ac,15688402,15,1666110004,2022-10-18T16:20:04+00:00,485153629549076857907458,1338407684997512907865234,2.75872961363081614668612497198601471459509251187295485545988
0xce7983a8ca21090e4094b9cd22aa5e5d96371631d9b5249f20591c7ad133f813,15688402,55,1666110004,2022-10-18T16:20:04+00:00,485253319664307343308325,1338133548139733199086474,2.75759792651277187165870550528108382837888504765397535654082
0x09a2eca25d218e722f710f4d8a4074001e27cf132afa249163ab0cc3f3bb2bca,15688403,44,1666110009,2022-10-18T16:20:09+00:00,485255652636250737665979,1338127187475539762225283,2.75757156089968184942673329167180663208846181014277030011526
0x26d6d7d39362fc07745bfe5988dc54c84d234d4dfd6d5224a1836ef8cc721604,15688403,262,1666110009,2022-10-18T16:20:09+00:00,483235250404216309425286,1343738719798014720499083,2.78071336615862569227075083930158236783389393876272541808416
0xf640f267ccad0aa0b66db076d6e7336aed139901fc9663e0654d981312b40e40,15688404,9,1666110014,2022-10-18T16:20:14+00:00,483346489054129272170917,1343430449348377333591315,2.77943562179868964836409890754197388318943794227000402583385
0x9dbf3266f7b8664390634c391633bbd776123a9d3ab601eb49badfc0912483fa,15688404,43,1666110014,2022-10-18T16:20:14+00:00,483405596156767057974458,1343266677782053747816377,2.77875698680665705443907928967718307922331375361181128744083
0xd2b90aa5d95aa5f9d447c3ab9414fb7a64ed25194ea6ba76f2c340b7ea7941b2,15688405,60,1666110019,2022-10-18T16:20:19+00:00,483407332859737960137430,1343261920019952340953748,2.77873716162618427529183649298524000027777477487624235800847
0x810843c44991a2addb27b1a59d9fc0fbefd4a2753c1ee60e8d13265f03fcf9fb,15688406,29,1666110024,2022-10-18T16:20:24+00:00,483407514958105926303319,1343261469153188581047817,2.77873518219840069626223561030412388453239309993335742700073
0x056fd52985a9b51b5ba10957674de573d519b2705f83edd950fdf68103ddbad0,15688406,145,1666110024,2022-10-18T16:20:24+00:00,481397754889297873783347,1348886249295530543360017,2.80202023294794995637118498203376462473967268014125900832147
0x556314e295e260b260ae5a9f2269f7c99362f9f4f6cb879e9d8748bda6ee1a3a,15688407,21,1666110029,2022-10-18T16:20:29+00:00,481489416140738706032601,1348630285568687289568112,2.80095520349814808509207609356572065130490589403014888715484
0x111c65b34f6b9ef80840d6ddc6e1c86d203ae820f5680b43ab198b379d4d078b,15688407,142,1666110029,2022-10-18T16:20:29+00:00,481545226114696546365114,1348474451304168095143500,2.80030696635539391130910481124680913618754584954493435657190
0xda45b30e7420c1144c8e34632d4fcd6ceaddf7b33ff40807dfcd8072014232fb,15688407,238,1666110029,2022-10-18T16:20:29+00:00,481547019350138113329452,1348469444777885824695756,2.80028614152297123517297079491676981577063121706043391682651
0x47e4b373c1364aa4700ff4c038c97d7994ec09c92ce26e35f6047c186e140438,15688411,82,1666110049,2022-10-18T16:20:49+00:00,352936379655781725462563,1841332734108839684512738,5.21718031987716452515189622683736649062114374429136781588180
0x82ca23145223a6ba147fc48fb12eeb6fc5d05d7e94f463783f7c6f838391ed50,15688411,92,1666110049,2022-10-18T16:20:49+00:00,352963024643921347038571,1841194149867269576622957,5.21639384670594340830543451077441664031103356967109603135577
0x2411f0a0d0422cd68b6ea91e7c18288c98f4b7699f7fdffe14c932cb454ba93f,15688411,157,1666110049,2022-10-18T16:20:49+00:00,352963555315817381385922,1841191389982374298580924,5.21637818480990594038982415964032064025631857106973686859567
0x2411f0a0d0422cd68b6ea91e7c18288c98f4b7699f7fdffe14c932cb454ba93f,15688411,198,1666110049,2022-10-18T16:20:49+00:00,352963678204346950796698,1841190750872650470003894,5.21637455796995699616791708130482382850019493370440104143975
0xd1df951c11ea195d86013dd126082437d66859afe79bbcfc2c936065a17662b4,15688412,9,1666110054,2022-10-18T16:20:54+00:00,358520776140043137728416,1812736505423727997801507,5.05615469468817681438108207156570349166953187441818410656635
0x12ee8a7b66e3d449e9f5c073e71a2eebf232d20096b0eb349b8a7268571faa29,15688412,27,1666110054,2022-10-18T16:20:54+00:00,362460181582378162731696,1793093208716025112361350,4.94700742268568259231101450292851018403467208412839903027903
0x72daa5b9931b91ddda87a3c386af867e9845e39151b1f0d11475403c90e4f11a,15688412,283,1666110054,2022-10-18T16:20:54+00:00,362437967048893153356490,1793203441612464567592048,4.94761477726355329528284484462798450279620227248909096510417
0x920f6b5f75d902d3eabd29c46e4ae65cfad23fab01a7978124b2ceb08633507e,15688412,319,1666110054,2022-10-18T16:20:54+00:00,362437785999252998220703,1793204340072166185875163,4.94761972769545079004272595454353211576757667654420955646794
0xea9ebe96cae099329fecc46d6e33d43150bada153f7f897354f84ec6eefeb5c7,15688413,9,1666110059,2022-10-18T16:20:59+00:00,363494879200148875234980,1788005106199317879486564,4.91892790933871723422675253559759836230909025892293112395602
0x2ca673e9f39967eb4b5bd35229ecb6d5efa598b9749547ecbc0154a901ed9c83,15688413,88,1666110059,2022-10-18T16:20:59+00:00,363494894526940180900049,1788005031034113669821737,4.91892749514696931532349967328405922159158605733874638174737
0xf316100f42d926479fbc625a0f4bffb67971f14ccdfc7bd83563912c2fe47039,15688413,174,1666110059,2022-10-18T16:20:59+00:00,363489852372485795542397,1788029908001236666169855,4.91906416735110155556689721772533056504002153721942765105224
0x830c5e2805eb94fc11834110e722538ce6ee4bb9ca2fd86150ee9def4366cf5f,15688413,212,1666110059,2022-10-18T16:20:59+00:00,363489676309664431338091,1788030776671984178069706,4.91906893979768353067169406327606451062234782660448732505298
0x904afa5b2e5233604e5ae20718f5ec0ac2d74ab0ed78182d8900fbd236e2589f,15688414,81,1666110064,2022-10-18T16:21:04+00:00,363489572722615831822293,1788031339985131190570163,4.91907189136785460243057711985450473976817113961790353264000
0xbf64c22809e00f7042680be58dd1e9f27b19be63a3e9540b5e80f9a338aad573,15688414,201,1666110064,2022-10-18T16:21:04+00:00,363512783447369336696362,1787917514533638944355069,4.91844467635482742271667784455560172918985911464206467426188
0x9f13cdc1aa043ae24bb3d02a9967f929e8a6bb0e6073b84ff43715839bdc62f5,15688414,241,1666110064,2022-10-18T16:21:04+00:00,363512733022501768171989,1787917763291869487399422,4.91844604293736185239709011399762028899221217675659127986685
0xc71bcb52f980e498c0ec87a30db05ffdce8f7886545611906f70dd4519000b82,15688415,166,1666110069,2022-10-18T16:21:09+00:00,363512697952245094281350,1787917988531298726346701,4.91844713706858929494555234303942672485954376709397003446968
0x1f1504245b4fa207b8cb1226ffdd81402eaf6b422a93a01064a4096b57855e9a,15688416,215,1666110074,2022-10-18T16:21:14+00:00,363511193513011571589482,1787925462561388025026579,4.91848805337376981104735700494192389762554231866390475177238
0x800045b377d784963cbbc1ac82d1d1be52963ad367e96cdbac665435a317ca31,15688416,342,1666110074,2022-10-18T16:21:14+00:00,363511189498110760727901,1787925482368049902466173,4.91848816218446035885100565287034938508164660813636786904916
0xa8e3cb54599d00777dff05cfdd8b9de42f2e832f184f9f4d0f741f01244b6919,15688416,458,1666110074,2022-10-18T16:21:14+00:00,363511188676453012331045,1787925486421524243481028,4.91848818445279349969631015674333216142391703401773900318582
0x262f8485df7496975aba0546d162ac421ed8f939ae5b3cbaf00172a48e512b0b,15688417,61,1666110079,2022-10-18T16:21:19+00:00,363512497062541315742483,1787919122698333014847085,4.91845297519641118242152577491138063892413174571717127089388
0x981ad1548aa23a200129480d62175ad398f83aadcbb704e8707190efa986333d,15688417,198,1666110079,2022-10-18T16:21:19+00:00,363512495936697654600597,1787919128252404350754187,4.91845300570837587314266760378519650046895412288687108448937
0xb3e732f9686d0ef8bdfc01f1d4a8fe72d22ce1da1a72c325f3a172fbdfee8576,15688419,145,1666110089,2022-10-18T16:21:29+00:00,363488270980513289644471,1788038748508221858148931,4.91910988952950046570611526536605574399618200144734868866413
0x981b1a4f0df6c90a42d6eb5b9708f67f48469a1137c76981731ce9793d68c8b8,15688420,117,1666110094,2022-10-18T16:21:34+00:00,363488205802311261766118,1788039156672353025301298,4.91911189449928410870129399868862649006830298305817848536346
0x0a6f079a324c29c966863a1992e4adacd805fda9911f0e3dea31e3a68dde5d1a,15688434,25,1666110164,2022-10-18T16:22:44+00:00,364050664926961998709010,1785285259297855588280058,4.90394725595688746864831029742224874291441910854395018744141
0xa9b2763988d2e059986d707a85970b54fb4e5bdeb6d5db5120797a774d845bf4,15688434,65,1666110164,2022-10-18T16:22:44+00:00,364033454859387617526350,1785369914517139788457927,4.90441164317373191493098912894449733622436959032714358038037
0xa9b2763988d2e059986d707a85970b54fb4e5bdeb6d5db5120797a774d845bf4,15688434,85,1666110164,2022-10-18T16:22:44+00:00,364023837332990044745868,1785417226006238733931023,4.90467118606035696563743230680857473315059541064119094079771
0x91d2826130c61a1ab1b3b7002bd703606a97d8db50d7e1fc8979f0a7c3300d91,15688441,19,1666110199,2022-10-18T16:23:19+00:00,374023837332990044745868,1737821463451921495769878,4.64628531658198763491956923411890122657479585670741123999830
0x8218be5d80a988fb6e554b63ac3057d8266da77f0bd179938ca3165d19c0024f,15688441,136,1666110199,2022-10-18T16:23:19+00:00,373506727373774389701796,1740234669872392420131427,4.65917891789646579399680050401174679591336700616196852581516
