block,front_tx,back_tx,intervening_swaps,reason,inventory_mismatch_bps
17078369,0x4bb48bef8c63c7df4378d605ba327d63c76ccdbe3fc99483c4e2008a0420ce93,0x0b28af9ddaa0c65904ea0254b771c9b4470846b846e41764c6f7c0582cad071d,4,outer_transaction_has_other_v2_v3_swaps,0
17078375,0x5512ab58386f330de63087182348845707edc2ce131363c9b7297975ba6e9761,0x1ab984d378d7316b5c5204f6de8cb3fcd091d233ac2174a1116cf5e65d42727f,1,different_outer_origin_or_target,15838.38966453202133220331184580464310189927014374857139615990865795730
17078376,0xbb5c444c851712bb3c66a0d8d6f52ed226e2735d4ae236c8d03e1d313bd20651,0xf054ea52cc6b859ea102a88f5f34482c2488decfe1dad98f8062d2674f281f49,1,accepted,0
17078387,0x5f3302c34ad679d880984a078e58778a7068d3e3e42398bcded1dac3a608051b,0xd8096486bd8799bc1789a34fd0b0d541c411db13ef917152ef858b07ddf4b75d,1,buy_not_maximum_output,0
17078394,0x711d0a468f733e210b6d79f0c1664ae098ac39dac65cdc8bd00a3992edd20802,0xe8fda0392166c29ea4df7a3fe35bb83bfd96dba8e73870998354584a42fa5404,3,buy_not_maximum_output,0
17078395,0x452a147fc93d8acd206bc81d122e8d99a79ec87524c6ce15f82f53eb01516faa,0x6a7fb5255a9276791e308ed6149ea4913bcedb37ea5150f0f11a20235729e82c,2,outer_transaction_has_other_v2_v3_swaps,0
17078397,0x84a8c656effb2f4c0dfd482b5722de3505809cf3538b08c333549aa1100b20f9,0x5ba2020bc58f818505e450c67891a4fc0ff080238fb98ed798920b076d8a6df8,1,different_outer_origin_or_target,40015.44562382734155138275877169169517060293750647144621710746255298894
17078403,0xf63bec68a0848fdc97df79791f9775035e7e429cd4d14c5b3b6a0781e5197c7f,0x26d7f09930045511013adab021b629cb968f0b1812577af65e3fa29cc06f45c7,1,outer_transaction_has_other_v2_v3_swaps,0
17078417,0x152201455efa8481e9bafb88603772178e53505ac3a8683803a7b2d43483bc33,0xd6d42e2b4fb5d28328710efebdcb83e3b5679e8120241e66b5c2f4324ddf790b,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522041964219320872926465800873158888879435509905886703
17078425,0xf9b0af347558f803d0f49f7dfca89c3c3839c0ba6942554a000431ba41720269,0xfdb7a7f9ca15b65185713789494d00b204c31dd5d8de4bfdaca06a38e635caba,2,buy_not_maximum_output,0
17078431,0xed3c0446fc0e52b0db95c94d60bfd09416729b19008c167bd87c9418f5f1eccf,0x3f57b58bce4fb2ebce58928205bcd40a10efd119a3da2a99efcee59a12b6d855,1,buy_not_maximum_output,0
17078434,0x492d075bf1dc97c41487d7b571ced4a4d167455e1a137745066bf8c7d9b86cfa,0x98431085fbea577b9567179afbefbf160394c9149e7778b1c84248e3c47283c2,1,different_outer_origin_or_target,7814.902291263252476121369190158372376670537589426844443575386557684995
17078438,0xfe4b5e144853bcf8ab76a659e5cd6d744df264a8015d0b50bfa64429b817b892,0xab1ffb663d3f60a69fdfae3bcec22ed454653a6fa8c965484407d89fb7330d87,4,buy_not_maximum_output,1.022002752366212827230588501525057787614154922498071532180665669190038E-24
17078439,0x770e91752e9fee7ee49ce4b08ad3bd262b72a26023c765437404249e03a6327a,0xa6ff64029f3684a0a7d1b0936b79e5eb8a521494017f85c9f27f223a8e4a531e,1,buy_not_maximum_output,0
17078440,0x98bd8cdd83f104f0e68fc9452a214e2e8e76af55a2b1ca7b75a22e68c5b7a42b,0x29c0ba5a4dc4a2d308bd7a537f43cf7f6cd64ea4b467a7afdc23cae17893b794,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522038892319163295345120006250830741731572463875276883
17078442,0xc4dd04cf17562ac541fd4123bd68d513fddd1afe484668ce6512b911e55592c8,0x71eaa71c038d84031f2b324f58c239a518eac24e7f5dce242c2a561cd2bc78e2,1,different_outer_origin_or_target,101993.4938611235825749056978359035420907148794227131723088819605870392
17078443,0x2da79e61a1e026533c75d455426395f8ce83f07b8f4cab88652d7c5e7076f27a,0x21f517ebac724f1eee9645f586ad3b10666ed0784dd475e7303805daf61a4f86,1,outer_transaction_has_other_v2_v3_swaps,2.434000832735227146904603357733303366712005112933169089698456951518383E-25
17078452,0x913aa1cf0fec5a5adeedee62910793c2df0895e98a74c8c0e61143d626f392dc,0xc86bae689531732cc6c4849e57fad948d654857d72ee46776693e195b92c807e,4,different_outer_origin_or_target,14971.83659286561605701578454845563755279051716156694911361836722005660
17078452,0x2a257574fcb4c687ff1b9e58dc2eff6f50f428c566408000f317716a19150fc8,0xc86bae689531732cc6c4849e57fad948d654857d72ee46776693e195b92c807e,1,different_outer_origin_or_target,6679.207282268364402699843741315099500162740623184126395593115344994858
17078453,0x5c2b6151d60a467b3e1934d3bdac3ca0928a48d16c85f345e87bf790f470d190,0x286c0411ae2b31feff4eb6c04189131a6816f6a40814ca6d9054ca89c03cea77,2,outer_transaction_has_other_v2_v3_swaps,5.987762537579060583991310067411612913696730475158291358905564831483165E-25
17078459,0xc277fada598b610742b45a4d10c596ebea71e4310f391a0119cd6faa8d2c55f8,0x15f3688e83353675791a8c66f1ad92ec96077153c5e430017894258248fe73cd,2,outer_transaction_has_other_v2_v3_swaps,8.276398887945393135916113393801393380498924593398552266224795287355665E-25
17078461,0x777c433ab5a4b3ae26c6349b771688cbadded03dffeeda46f214f32a3ecdb0ae,0x0e0c68b6cc0a9f17154eefee01d7876987e131c80f78c5acc746c6eb9eda5a42,1,different_outer_origin_or_target,276147.3067416866405684689357249187326492689313335118685145325429499051
17078464,0x8e3f1b58b4a1ea5463ae2c495b02b9f89c9baa2232cf2c617732267263a1f639,0xf6804ed01a22bd9eb40d3e40b81c46f39bba0d81b113723e98735ef551e9c5b3,4,inventory_mismatch,69639.26700152757277137956956774522127768561824333877235116186159205386
17078465,0xc95b06fd9de3e9b3f1a500bf72df83e72e9c9ca5a6a3198c63a808068702aa3b,0x3cc4f93be196147831dbde1a2b354415267fc4e2b78958ce340f6651d7402fc4,3,outer_transaction_has_other_v2_v3_swaps,0
17078468,0xb7b7e6abc10df2a0b5bac459bf8f8cead384c2d361d6d2112a6b6fb39f29a66a,0x095b41d86977bd765d8aae2daf5cc8dcd1f295486fd79a34a9d552ddc972cebc,2,buy_not_maximum_output,0
17078474,0x89dc5372d3436f7fd2e3e89d6369427be49e5bcc2995dd5b3ffb3dd9cdf17794,0x0199b70240a1b65dad98e9ca6150104ae5f8c154ceca2e2d8c4b3712d9b95265,3,buy_not_maximum_output,0
17078483,0xf10c1d970bcbe83a890de200e9790a2b2a5a62a418fdeaeaa22f61e0bf525324,0xe3b6cbf4453fd83e34afbebceb8c72967bb474a444d06c7572f807885d016bdd,4,inventory_mismatch,39445.77512888212175020975459862351899959966398361434399345146398739785
17078486,0x5f5c2c3aeff7d584e2fb756e0fddedd3289bd24486a8e669876907cbf59b5add,0xf3360434ff4feeaf476ea20af4662d03ca6c946167cd996dd404ed2100a4f913,1,different_outer_origin_or_target,3048.717604967319156269668256710049529495544381903751853186406830943471
17078491,0xdf2d8820f355f42791a86ec7d054f43d64851476f79b577ff693f97559955414,0xd2b9d6de570428aa6aa156997e4ae78e8301446bf148f9c4bf190ee697580d5e,1,outer_transaction_has_other_v2_v3_swaps,0
17078494,0x596baa3f7f75a0b797b5e13160ce39b521606c514740c67221c0e7dbc8a1a54e,0xbbfd67984e2ff44d615a5bb1ae22bd513bb62f30f08b364f45547f377d8022e1,1,buy_not_maximum_output,0
17078496,0xc1e0cd6e6a5811ef56e6ecb14ef5a0d48998b5f4a7887ba29d8491bf3e78f6cc,0x9df34d794f9c8c1a47c7b8e44cd0aa6ad47b17888d8b5d23723623c9d66a6682,1,different_outer_origin_or_target,7234.929231076010598616250916154441554180911308457996416480433345822051
17078498,0x653f7979dcb969cf6b05de25f86b7637f842f69c5a61a5c8f6038d8d0d62c46d,0x115d7ead55c3ddd5a358b02fe360cfa1a802f432df1c674c22a453504fadb613,4,outer_transaction_has_other_v2_v3_swaps,0
17078500,0x53624cda8afb9c6d961e10757f7e8552055b5338baa249480c9f65ea4cf758e4,0xb2dd9d75bebef9204de1d719643ab2e1469da1c879baf40b3de18db002df9be3,1,different_outer_origin_or_target,4993.703385128651242261124629775594821351739949358713457312374002313266
17078503,0x0b3a52e2a1321ad6799e9215d5e951ec933b8999419b3ba5b4dd43e8ec6564a8,0x299c3b1d4cee32aa3be6f86623d6d948fdb4a909770ded77ef48769ca40206e3,3,outer_transaction_has_other_v2_v3_swaps,0
17078507,0x8f56e9fd45ffc0b955f24c4cf935134a04838c28deed10e6e2f540d2a7a8a8aa,0x58dd68f12c2b9b386aaf9442bb4d9083f27523e4d138e1da766e20ed4a48bbed,2,buy_not_maximum_output,0
17078515,0x047204cab793eb41335bcd5b9edd458ab33dd5ba850c65b32f3db4a36fe6068b,0x54f17658584a26c93e2e6749c6c6f8032babf2cb60bafbf3f5fc705d614c93c2,3,outer_transaction_has_other_v2_v3_swaps,0
17078518,0x7683294730238b6f880a92d840ade3bcfe72a9fba6c19606de920c738d16c622,0xa3bd622608bd793c14e58d573ec1cf1c2f70922ff57af890fc02c6b9def47c8b,1,outer_transaction_has_other_v2_v3_swaps,0
17078521,0x9d08dc23b4263e4575a2981ff918f18323cb5d0130fb88edbbbe16a84e7eb018,0x5199703af212cadb4300a9949cf347c86eb067bbe727ffd4e90d1bfa5842f3a5,1,inventory_mismatch,87608.53092178810037873979612334212322883610807653583239097324859597829
17078523,0x2321dfb2dcc329378c6c7e06220c2ec9874aa6b3e9b8f565ee4c69ea1bf391b6,0x94c51aee0c41a8a93481af06e531c6566a940dc6c4cb0b67d41ae57969dc4604,2,different_outer_origin_or_target,0
17078531,0x5cf05c4ef488b7e3cec405dd7377ca85bf420131593245f1902c6c6892d2908e,0xa274978b5cca771fe38d637fb05cf2c3174751c477fe359a1e3e58b99deda3cb,2,different_outer_origin_or_target,5679.222041806280227567332232793950154059713102531177033866865065551305
17078531,0x95342dbe38f5a03203b0dfa772120a3408bead4decfe88f329aab79f43cb2998,0xa274978b5cca771fe38d637fb05cf2c3174751c477fe359a1e3e58b99deda3cb,1,different_outer_origin_or_target,4211.273631296571210016831780266829414997334061257818762607630256327132
17078532,0x2570f9f8f7d5e8972be672e8e5b65ea6f070896364e929c7393969e64fb40815,0xc143e08bd00b66426e8f90897c3971e6c449bfc930bd467638692d686760465c,1,inventory_mismatch,2078.384641879551993078853091676130774860906275709666226132992295077617
17078534,0x4c6108bc3742a5457ce4852e5b895b139aed3ea57422cdeefd610c39a404ce42,0xf7a250005aa82c3791771bf4eef0e20d039d5305d23e85e3473cc15d19024928,1,different_outer_origin_or_target,22433.93132638360680661060789428869006420263175335610162317769671093121
17078539,0x005b9fbdedb8212fdda5ddf7ee6ca72694a0e1725c2ba3b7d6275f8a85a9bc86,0x9ca24c58bb3876f1c2521f1a425e7d1386f04ec772b551049fe16f3c84993529,2,different_outer_origin_or_target,69977.84231410416247331875299287991322038282899891655562325999279607275
17078539,0xb31e654693be05ec395c921b407a199779b4d299769f7d69a009bfcabaa46772,0x9ca24c58bb3876f1c2521f1a425e7d1386f04ec772b551049fe16f3c84993529,1,different_outer_origin_or_target,10902.22976239866278263538133205043066265757854134095285735007926135149
17078543,0x9af4f3c97b2170d00a2e64e2bc35eca0ca6a33a7b7bf51516cbd0d57ffda7de8,0x9eb4cae22666c47b5a222b70bf6cd75eac4382fbb620705984245d979ab9ed26,3,accepted,0
17078546,0xc17e61242e99cc6951034d07cb90e6aecd5d0317e2328f0c3ebd10565f53c32e,0xa3fff39181850f361f297280056d1f700d4b2b19ba2ce44d8ebdc9e827e72824,4,inventory_mismatch,50608.53044325391126464801408658143550716826426250668979234306259400804
17078554,0x398304085f1b36095a861906f0962fd201fea26eb1c3f28255ed5bb35eb84e30,0xe9c734e8da7317c615b80419a5afbe1def2ac67b71e899f93cd5dcaffe97effd,1,accepted,0
17078563,0xd283e35b4311d05452052c3b5bba621298c2e7bc6a01727391b716e9ce98506f,0xef0d89e41b0256d1e46b74ffd748e5e8a22e7e710087ff084223a7f0ab54f89f,1,accepted,0
17078564,0x0cb284879d66561d43cfe801ea96b9e972bc4710043b1b1945c2bc577a16619e,0x3e4bdc4485bd70a7f312489380ec4ab7f016684f91ae7b8e08dee97f8f0f84a6,1,different_outer_origin_or_target,585.3286646648259314573873300211768343932107506439822756588219235536070
17078566,0x0eed83a90eea5edacb8baa101f6b94873ebd27490ddaebe6eb3025f32f3bffcb,0xa0918f589508f8d584c86423ff8dab9f3f541d5a63863cd721a6e7d8e3960711,1,outer_transaction_has_other_v2_v3_swaps,0
17078574,0xf587c9939ddee4c84a96f57a463bb8e74f1e343d9e2e30f12c5bfb864e2dcffc,0xa477d223520fb1d443a41ce022d96b82e8acc2801750a549c23b73eb29c65ce0,4,different_outer_origin_or_target,15105.54068072809476393624142280951883739502618949718561564387405543758
17078574,0x2ae5a27d36b4d417a60a730ccd82e5a251e72d9586d3f82f43682b1865756243,0xa477d223520fb1d443a41ce022d96b82e8acc2801750a549c23b73eb29c65ce0,3,different_outer_origin_or_target,5907.747328327250973674615938006485356449312653544027398936721808131856
17078574,0x515039db05d7153b4512f93c2464c55eeb1881442c93010d7678a2c009dc9099,0xa477d223520fb1d443a41ce022d96b82e8acc2801750a549c23b73eb29c65ce0,2,different_outer_origin_or_target,15241.19177880655121903660786714480320556809790945468615997943017377451
17078574,0x30aeff2d3229735a942f73a29d0ecbe122a993862e45e8874940db1831edea92,0xa477d223520fb1d443a41ce022d96b82e8acc2801750a549c23b73eb29c65ce0,1,different_outer_origin_or_target,7585.964408768664454246159123369447745340916880946699274501333117677658
17078578,0x2987a67ce189558d877faa3fee882f8e6f09b3c6e9fe344d1bf171f7c36f62e1,0xc38962ecd3145677bc9d8d13193c5c49904195ee8e191c42a823dd808a8d5e57,1,different_outer_origin_or_target,31969.23531475473648467106571512715815398225276432740705118704914910121
17078580,0x19255c2c2c31acc5ad1eeb1e63f5a6203fedae1cea2948756c17a7dc8fd50a2b,0xfaaf5bfa5da379ecf376b5dddc86387ad4ac7e136c893ea1e4681d114fa369d3,2,different_outer_origin_or_target,2753.075168747304225853278048119362240586222882272188137273954983263591
17078587,0xe53245d7b41412b4b515e6a737b3bedf0f8867b91ee025ea643ff06825ad652d,0x5f87d3d8708680f7fdc85a8dc1ef66f80b97c7ace788ce0c1563111778f58035,3,buy_not_maximum_output,0
17078589,0x1dd9a8d74a621207e4f48d1933d68f7d87a2b6c1ba588430cd19f09e0274701d,0x79ec393aeb1591512535893a276b0e38c53034717396d79308f0c22dd1b0a7c4,3,different_outer_origin_or_target,171468.6367743481011341515196858314279325162316539159225787051078648923
17078589,0x8cef55d83bc0383cf39e863885c69d98213658f6d7255428c8decf7b52bc63f5,0x79ec393aeb1591512535893a276b0e38c53034717396d79308f0c22dd1b0a7c4,2,different_outer_origin_or_target,99199.05740917582401887540185835008445268289261507932080647276646492426
17078590,0xdee32760d59e915c0288c5e3ee53a0f7fd4d81b7001d9d64f6194a9aecb85cae,0x06e3f720c23ce713811bb2263163e1f6330a5bd109cd1699bce2b739407d8d27,3,outer_transaction_has_other_v2_v3_swaps,1.669025034963686644183297455595424140725141731781209708431177453296696E-25
17078593,0x79b8232607c73b543a499acfc855d5d8c769eda92d0ba4b2e547ba6ca6b0be1d,0xe3530c63659122329a3f0ac938b578a2a985204f517a9c89158a7ec0a76ec3d3,1,accepted,0
17078594,0x4d6ac815064bb99e4d3eab72834d0bd820f21a512b9a9a3a1a00e4586881f98b,0x557354ee36ec40f21f3499293c5042f6daf24d8857d607a221934efd76da11a9,1,buy_not_maximum_output,0.0009999999994736441522036781462791864236049251047239145173461356500883175
17078597,0xf714d50b17a649f780c092dda84df78fb5a3327b95598c9864befe5be71661ec,0x8ca82e416deacfda1d730f28fb6fa2ea77f3fc96248478f5ef8fc8be67b25fb0,1,different_outer_origin_or_target,122431.8799559103314736344576961113055282534077993046569506975086526071
17078601,0x9c74636f4f0329b07784bd5a9d4edc221100d8e5e92bca751382771e8174d991,0x8eb531fac5087923ffe62b1a9e950b07e18b69c7331c48673b050e4c5f23ac4a,3,buy_not_maximum_output,1.833708817895506853619665093278134037293507104934325765799187884011946E-12
17078602,0x520f07097b022efeaf48ee1a39f68891c6057e0074506f6ee2fe58d974a4002d,0xb9b9aa5efdb0c98b6b0840a127db35c44714734941bf3dadfbdbbdc183bab0cd,1,different_outer_origin_or_target,7249.764209345227444754543309077762912339906595918657956848360064670849
17078603,0x4fcfd04b3708b3bba095ddb1e87ee7e43441157ce5835a18afe8badc73e335d5,0x517562870a495292dc95d32f50a924af032347abacddbc19bf4b4abb7a9c19f0,2,different_outer_origin_or_target,452.1965674782796945686606522751236039299689701960234601020236164080220
17078605,0xef8b393e2466335c6598c7bab4a12105843ce8b050c106c9c4ebc0d334e84db6,0x7b3907d013f8d9a2500dd40c7582cba98708f8a7d64b4ed8a18e451ef2de714e,2,different_outer_origin_or_target,7394.473540102472144551460871961146629216047587766067760022060810517766
17078606,0xb947076b2687bc3eba49e9390a4c50a8e969a39a5db02d654417e6a26977f50c,0x32c976bac2da48d0e5882581a3b3e87fc19760285aa7fb80ea94a8ce05eade62,1,different_outer_origin_or_target,20519.25069538938680248741461670693029656235231283147381821793672991556
17078607,0x210d7e48c2e62394d455f7f2cf6cf6eff76b39cd8ef0e22c970ce615e1322267,0x6315c53808c63132c7d8ef5483278b842b34e379772e059aabb55e83c0fcc478,2,different_outer_origin_or_target,74634.96747791719753221353434566614120858806615233478263881542047035968
17078607,0x0cf9fb69f3a066b65de895a4348a0b41635f4f9c743343b5ac4067ce2b799641,0x6315c53808c63132c7d8ef5483278b842b34e379772e059aabb55e83c0fcc478,1,different_outer_origin_or_target,3774.371723217873236245714017312283641602292932091185745361252724075546
17078609,0x222b1bc9e5cb38bb30b33ac4adbda5914dc7706f241d33761b113c20f7ecf046,0xfc7d3daab54a4070cb2eddaf1a6220160d8ac1fc805bedbb62747529e2b37eab,1,buy_not_maximum_output,3.797148058868171574428656697096018309922270250023093117825592989820080E-25
17078611,0x35ad0571e858312706d8e32060547b761a121fc06658724cbd3e77c96b777674,0xa385454bee071748b004a7e384b71ca88c128bcbdb1c9f97a3085933ee06632b,3,buy_not_maximum_output,0
17078618,0x90f34344b258277c28c626095c5fb810bb4f5d9aebd694ea70cc3a07f0156f14,0x27858a5c3fa35d5787f6863afb4f4db4e883d42f79d45b7bd21e8b4b5dd16246,1,different_outer_origin_or_target,11948.91875043735820689432136265269557197591136465545177290361827041477
17078621,0x5f5c4ecfbdb788dda0b69d1da5dd1180283308a837c974e03222617e04ffe7ef,0x8237bdc53c9f0f1edaedf9a6db5054df29b9e4c5de98b13274ccde153b667fa4,1,inventory_mismatch,2102.633762555805696641778521304998381069068374905386275839196644653236
17078625,0x4799b4c5ac29d5e7c3dc0b4707f7a8b64f338cc4754a26ceb8749445fc2f36b5,0xc77b6cbafd08c726696698a6ec5a758bc415e70fa26eba1decce69e6f3a79984,1,buy_not_maximum_output,1.481765498718222920168543372383958391970401457893480642078800757740251E-25
17078628,0xe9c9cbe20014be4ff182f991000b2102633252f7ee5fe60cca61bf06045f6584,0x1ef6b7ad470b94500e6374e678b759d0e204632fee7a67c3ce2a21ec668c8629,1,different_outer_origin_or_target,1968.311371204850416252522729866577293173896547550031711280151860562153
17078629,0x0eefd1000c4380ffc20591d169e082d20d454582d2bed6921651d7245b36d311,0xb3c935f019811d14ce4ce88a36724bb76de5a368d03ab1db07fbf4698a76392b,1,different_outer_origin_or_target,602.2536427057212456474112148004304750157702114234403745521744532202382
17078632,0x0ac9c9bfeca25ea4ea3d7bff99eeeedd8fa7f9e4dbbc7fc86317ace1cc490f85,0xaeca4ab3db18bcda33ebce4eb2356ce20191edbbd46a1a2d1b6395b15f3c860d,2,different_outer_origin_or_target,68340.33501294208785953562279868898272775125061615382590070340702231389
17078632,0xde240d28ddc7264f78f0c35c34ce57d5928aa39ef5753fdd2a66d348874cfbbe,0xaeca4ab3db18bcda33ebce4eb2356ce20191edbbd46a1a2d1b6395b15f3c860d,1,different_outer_origin_or_target,238388.9635240161796578315921506931692960917150677226926585218484663675
17078637,0x1b720d9c71a66900e8deeaf0e4201bf6a2b091b0fa1dfa9a07f0dd2deb9a36c1,0xbe954c902e04e5c9f7a50ba24f9bda6ac2c02cb804c5f1bb3f83abe986b209d9,2,outer_transaction_has_other_v2_v3_swaps,0
17078638,0x4e299716a07084c6c1d4a0a55137fb6c4cb05d79acf055f1275730004ce2e5a7,0xd73adec608ace1d1bd7018615c77663e97d4c0b61a310e7b6bf489fb017625e4,1,different_outer_origin_or_target,205422.5561021746998888270278737718285562927090305352785263864861734987
17078641,0x2efe06bea54775d1e732ea41bb6caa07a274998ea8e2e1c614c4bc7862d185cf,0x1c47e7da226155b44b3aa0a1855bae62a8d2f1fb48121900ac4cbd67d653b2fb,1,buy_not_maximum_output,0
17078644,0xd5699676d908202b0ee1a74e2a7c9d50d73a90da6ade81008b64405189ee268d,0xea2f5b03c4631b23c9b6952f0c73249f81f7f38221318d404ba4223f6f61adb8,1,outer_transaction_has_other_v2_v3_swaps,4.627574777280676422265440546574346023267642409397682642604467230380506E-25
17078647,0xbb9153469a79c8aeab28c7b4004ad7599b4ba490fd5ce175c5f2bf615f83a0ac,0x3fbef48ac7a82df905fde45ec56944978850da8c02d8fd593f43ec25d2e25556,2,outer_transaction_has_other_v2_v3_swaps,0
17078653,0xe2b75fdafdbd1a400ceb9efa43b895f415a56c99537f9cedaf56de190bbf8ab9,0xaf437f2df2d8343083ab4af31919eef0fd8a20ae061f2c7361d17ceac2c20b39,4,buy_not_maximum_output,5.177482980898689894186332771049448307736992577873836930930299959215143E-12
17078658,0xbd5142c4e18ccf614cf16451f598d4fb3ebc7b0dd70e8f2c076958b513b3b51b,0x12768b69fa75004b58fb6c9c08ff8890eff74d95de3e96da0c9153d9279f30ba,1,outer_transaction_has_other_v2_v3_swaps,0
17078667,0xe2c9f86080a04f0dac5fafe0e1f187edcb0143a8047f22e1ef2c824332567dff,0x13f56329768f0f8fc31a84405b2fb070af4e7058b67fa50dec075f7cea7f4ef0,1,outer_transaction_has_other_v2_v3_swaps,0
17078668,0x3bb8032808dc464f704b1d64f24752b268074fca30e047990598152ad226f73b,0x99314e1616fb9d45122c006640abea84a16af2e19aa7ad70ab3f48a7436c6f5c,1,different_outer_origin_or_target,8654.217310056722511036754927567448333047905314145008411601029777779753
17078672,0x26197ca9a350221d867ee5ecf2910f69c83b9ffca4284b530dbd807b279a2956,0xe39bc4d9790c676d8778d7723449ceb8a267d8b9cb38485009ff14adb375f20b,1,outer_transaction_has_other_v2_v3_swaps,0
17078674,0x433600eef27194bb8168247884a9592f6e2efc4523217b4d92330d6257efd387,0x063e1758ad5f667329dbdfcd094f3505994191c579de97f04effc8a21bd693e6,1,outer_transaction_has_other_v2_v3_swaps,0
17078690,0xf3ecc8f5562dd0116598cfc02c8e63aee7cb8c465d6da234d2468c2cdcb3e440,0xd7ff673ffd1b1035fbb12d8c8cf266a957d93227b65e86d71e0d8a55374e378f,1,outer_transaction_has_other_v2_v3_swaps,0
17078699,0x151442fb9f5019c53b087bed8958706a8f67dcc2e4422ce920a68e99c46be93f,0x64ed30ae53e8e8fc3eacf19ed8775120429490d49b3ddd3a7eeffcb624db2062,3,different_outer_origin_or_target,578423.5227150795007798683675505128707535786788878741787737114688753096
17078715,0x2b6c9aa1626da1f51b94ed37e95d731e428d40d4a54681855ef3660e9918d005,0x77521e925bd5b7647ae557245522e131e1660d8e32fbdeab09e844edde2e95b9,3,accepted,0
17078722,0xd6bcbae267253426211a11fef6b93f52e927f3e4fafa08bf68e11ab6ddf7f640,0x6bb6322f29614d6dfef4a8b71acc3be22bba1f374db8c9bb8a192329b35c1c9f,2,different_outer_origin_or_target,1426.187917797252104315800020381373659832791368361424327179900330930916
17078725,0x2d5e97ff7723ee4bc27991bf714b3ef33447ec3386068d18eac5f94c79ff3461,0x9e02b87d3573ae608da0e403a5ef9303b4b8b76d6740ac74f7a61e89c3d8437e,1,different_outer_origin_or_target,27.44265858679552091878249501679918371693201187165084884854907829023857
17078743,0xf1eaf157be0269ee496ff64b79ec03c9775e745f964cef4275ec4a86f5ce6cbb,0xa44811dde26aeb2d1280e11589c6903ab32636fb50b4917041c5970b2406e36f,1,different_outer_origin_or_target,30800.89605218705101248259525807597595859349383218291350604151623019063
17078749,0x918150d62ed49d48388ffe9432d4a06852ea4df079e1cc1d6ea0860ce48ca34f,0x6adc0944789b3fe5ec10c30190bc0709ee03fb5db27eea06b8eb351d237f72e7,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522038358152159219338606701066237479592181176317500187
17078753,0x247088897a03547a4e8a4b0546bb8711d371a3ac5ed149769427f3192e29dff8,0x356cfe864620eace98f6b6c0c0838720a430ed48125854429e59bf4e5d7ff3c4,4,accepted,0
17078754,0x83b1232c173ce89a95a563420d3e0eb602da870ed801e961883992046dc09825,0x1211f744e762f6bf8045cefac2098d0a3bdcd852b273e8d92d1b571c6a6e9398,1,outer_transaction_has_other_v2_v3_swaps,0
17078755,0xffdca278458d0c136ac77affd715ce20f6da3615d1fcb1650516035d68bb41bf,0x0d2f96e22b96d01af9a46f3a640ea05f97214a125e5681562d31dcfe29216a49,1,different_outer_origin_or_target,9187.138940079506898672216563666022076397904087991858426943934931259671
17078767,0x153ef57e160529ebf6a8d5dd56df00919f232a66445f1f096bbbe18092d9c42b,0xa921bc6a2c1a04409b49b9c7b651b07ce91bf771e2fb27a272968e37ca627cc8,2,outer_transaction_has_other_v2_v3_swaps,0
17078773,0xb21f3bba73b69482440527a9bdc4bbdfc97e735be573d0d5f46a946fa2c1e7eb,0xaf07e30a7a07c528ea3ca95acf37879e9bb8ca30a420114f17b144050f236975,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522041936287119698902521598278785198630257670151052484
17078782,0xd55358f7ac9751b41bec6d83e8fc98735aecbd402b76670938d3dd446c17a6e1,0xef45290f875925c0b21b34f5bd09877f149f081832a0d7916b924293e07312d8,4,different_outer_origin_or_target,5151.478158821246134403444951742616558748375882460286406540308357030893
17078783,0xcba0e6a8f8588c1638f176dff7baaa0b80b4c57d9f0cf100b21b24f3e8abf56c,0x2f57227b74aad078f6c6ec81dc20a60c1c148b094db2110d8cf4309cf5ae2ca1,1,buy_not_maximum_output,0
17078801,0x047f591a7d33d6c0dc216d9fc980a3c21fef5e0630ae178e3badce0e3a0c67be,0xeae5fdfe040d6ab09705a8247e3a9ad588d4d383e7e5f1e219445c8796dfac8b,3,buy_not_maximum_output,0
17078810,0xecdd395d25d3bc895d724bf0325c8480ef23044d075b8061e24a8375349364e7,0xb3a86dce3d4457b7b5ad972d759cfeb23580595729815c14f2c61c9a9bfd90f6,2,different_outer_origin_or_target,3158.954328725035546755115328382675913276165303056681908380202564180601
17078810,0x226d04f4e73888624a2b500085236a5976e2ecc65a4f89dc6145e3a27adda290,0xb3a86dce3d4457b7b5ad972d759cfeb23580595729815c14f2c61c9a9bfd90f6,1,different_outer_origin_or_target,5707.818719771339163629216108238916022861369649907954906821277168301049
17078813,0x791a41bdc6becbd6d10624628f87a78734f640a9e301d2e8f9fa8b21aa755646,0x209fd952d979c774fa0f619b043b927949102b690d5b0e3eac82e88dd14d15ff,3,different_outer_origin_or_target,4474.448009406927545377081653075579743348012989526965751470208423675325
17078813,0x0f2d8e0943f471f4cac9683172757ff9fb1aadea2bd8d53418df4ff8d1e5de1e,0x209fd952d979c774fa0f619b043b927949102b690d5b0e3eac82e88dd14d15ff,1,different_outer_origin_or_target,17691.11025439160105332205984223447418864542534765315768675691187198087
